product_name,product_url,product_rating,product_price,product_revenue
[MẪU MỚI] KHĂN TRÙM ĐẦU NINJA SWAT 3 IN 1 CAO CẤP,https://shopee.vn/-M%E1%BA%AAU-M%E1%BB%9AI-KH%C4%82N-TR%C3%99M-%C4%90%E1%BA%A6U-NINJA-SWAT-3-IN-1-CAO-C%E1%BA%A4P-i.237275747.6577720959?sp_atk=414af1e7-8456-4797-9452-4de07b97a160&xptdk=414af1e7-8456-4797-9452-4de07b97a160,4.892,40000,116000000.0
"Khăn lụa quấn quai túi siêu xinh mềm đẹp, phụ kiện kiện dành cho túi xách - Hana Bag",https://shopee.vn/Kh%C4%83n-l%E1%BB%A5a-qu%E1%BA%A5n-quai-t%C3%BAi-si%C3%AAu-xinh-m%E1%BB%81m-%C4%91%E1%BA%B9p-ph%E1%BB%A5-ki%E1%BB%87n-ki%E1%BB%87n-d%C3%A0nh-cho-t%C3%BAi-x%C3%A1ch-Hana-Bag-i.368223637.10511191137?sp_atk=c9090d4f-ec98-4f9f-90f3-c74f0ab721f5&xptdk=c9090d4f-ec98-4f9f-90f3-c74f0ab721f5,4.728,5000,40000000.0
Khăn Choàng Cổ Dệt Kim Giả Thắt Nút Phong Cách Hàn Quốc Thời Trang Xuân Thu Cho Nữ,https://shopee.vn/Kh%C4%83n-Cho%C3%A0ng-C%E1%BB%95-D%E1%BB%87t-Kim-Gi%E1%BA%A3-Th%E1%BA%AFt-N%C3%BAt-Phong-C%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-Th%E1%BB%9Di-Trang-Xu%C3%A2n-Thu-Cho-N%E1%BB%AF-i.164773274.8465397324?sp_atk=23dc23a1-7a5f-46fc-860b-69e7b77cb582&xptdk=23dc23a1-7a5f-46fc-860b-69e7b77cb582,4.93,66900,200700000.0
"Cổ Áo Giả Len Giữ Ấm Cho Mùa Đông,Có Thể Tháo Rời🍀FREESHIP🍀Cổ Áo Nữ Cao Cấp Chất Vải Len Ấm Áp Chống Gió Thời Trang",https://shopee.vn/C%E1%BB%95-%C3%81o-Gi%E1%BA%A3-Len-Gi%E1%BB%AF-%E1%BA%A4m-Cho-M%C3%B9a-%C4%90%C3%B4ng-C%C3%B3-Th%E1%BB%83-Th%C3%A1o-R%E1%BB%9Di%F0%9F%8D%80FREESHIP%F0%9F%8D%80C%E1%BB%95-%C3%81o-N%E1%BB%AF-Cao-C%E1%BA%A5p-Ch%E1%BA%A5t-V%E1%BA%A3i-Len-%E1%BA%A4m-%C3%81p-Ch%E1%BB%91ng-Gi%C3%B3-Th%E1%BB%9Di-Trang-i.327887078.18048555785?sp_atk=e1d2249a-cc01-4164-a50d-9d986e162d22&xptdk=e1d2249a-cc01-4164-a50d-9d986e162d22,4.751,13999,55996000.0
"Khăn trùm đầu ninja phượt chống nắng loại 1, Vải cao cấp, thoáng mát, co dãn 4 chiều, thấm hút mồ hôi nhanh",https://shopee.vn/Kh%C4%83n-tr%C3%B9m-%C4%91%E1%BA%A7u-ninja-ph%C6%B0%E1%BB%A3t-ch%E1%BB%91ng-n%E1%BA%AFng-lo%E1%BA%A1i-1-V%E1%BA%A3i-cao-c%E1%BA%A5p-tho%C3%A1ng-m%C3%A1t-co-d%C3%A3n-4-chi%E1%BB%81u-th%E1%BA%A5m-h%C3%BAt-m%E1%BB%93-h%C3%B4i-nhanh-i.237275747.18414589800?sp_atk=a030c03a-86ca-4e03-ad8f-4e1100451a46&xptdk=a030c03a-86ca-4e03-ad8f-4e1100451a46,4.909,35000,98000000.0
Áo Choàng Dệt Kim Giữ Ấm Mùa Đông Cho Nữ,https://shopee.vn/%C3%81o-Cho%C3%A0ng-D%E1%BB%87t-Kim-Gi%E1%BB%AF-%E1%BA%A4m-M%C3%B9a-%C4%90%C3%B4ng-Cho-N%E1%BB%AF-i.104594816.23701258298?sp_atk=3f74f4a9-200d-4781-bcf4-56ed0f54f234&xptdk=3f74f4a9-200d-4781-bcf4-56ed0f54f234,4.848,182800 - 184300,255920000.0 - 258020000.0
Khăn choàng cashmere mềm mịn chất đẹp,https://shopee.vn/Kh%C4%83n-cho%C3%A0ng-cashmere-m%E1%BB%81m-m%E1%BB%8Bn-ch%E1%BA%A5t-%C4%91%E1%BA%B9p-i.8458890.1699245917?sp_atk=adf86aff-8016-4df8-b0d1-3e3a0baf5a93&xptdk=adf86aff-8016-4df8-b0d1-3e3a0baf5a93,4.86,39000,1021800000.0
KHĂN LỤA QUẤN TÚI( CHUYÊN SỈ),https://shopee.vn/KH%C4%82N-L%E1%BB%A4A-QU%E1%BA%A4N-T%C3%9AI(-CHUY%C3%8AN-S%E1%BB%88)-i.85757902.8616604523?sp_atk=1b13bf5f-2946-49a0-92e8-73f4351dc072&xptdk=1b13bf5f-2946-49a0-92e8-73f4351dc072,4.82,5000,19000000.0
"[CAO CẤP] Khăn Đa Năng Cao Cấp Chống Nắng, Khăn Ống Đa Chống Bụi Đi Phượt, Co Dãn 4 Chiều, Đeo Thoải Mái, Thoáng Mát",https://shopee.vn/-CAO-C%E1%BA%A4P-Kh%C4%83n-%C4%90a-N%C4%83ng-Cao-C%E1%BA%A5p-Ch%E1%BB%91ng-N%E1%BA%AFng-Kh%C4%83n-%E1%BB%90ng-%C4%90a-Ch%E1%BB%91ng-B%E1%BB%A5i-%C4%90i-Ph%C6%B0%E1%BB%A3t-Co-D%C3%A3n-4-Chi%E1%BB%81u-%C4%90eo-Tho%E1%BA%A3i-M%C3%A1i-Tho%C3%A1ng-M%C3%A1t-i.237275747.5576130086?sp_atk=08863209-d6a3-4257-9719-005d46a73d6f&xptdk=08863209-d6a3-4257-9719-005d46a73d6f,4.921,35000,514500000.0
Mũ lông gấu Panda cho bé🍁FREESHIP🍁Nón len trẻ em lông cừu liền khăn cổ hình gấu ấm áp mùa đông (sỉ hot),https://shopee.vn/M%C5%A9-l%C3%B4ng-g%E1%BA%A5u-Panda-cho-b%C3%A9%F0%9F%8D%81FREESHIP%F0%9F%8D%81N%C3%B3n-len-tr%E1%BA%BB-em-l%C3%B4ng-c%E1%BB%ABu-li%E1%BB%81n-kh%C4%83n-c%E1%BB%95-h%C3%ACnh-g%E1%BA%A5u-%E1%BA%A5m-%C3%A1p-m%C3%B9a-%C4%91%C3%B4ng-(s%E1%BB%89-hot)-i.349111648.19540570047?sp_atk=5bff31f7-2f81-4879-8d56-8bdc82df778d&xptdk=5bff31f7-2f81-4879-8d56-8bdc82df778d,4.714,29999,44998500.0
Khăn Dạ Quàng Cổ Nữ Mùa Đông 2022 Kiểu Dáng Mới,https://shopee.vn/Kh%C4%83n-D%E1%BA%A1-Qu%C3%A0ng-C%E1%BB%95-N%E1%BB%AF-M%C3%B9a-%C4%90%C3%B4ng-2022-Ki%E1%BB%83u-D%C3%A1ng-M%E1%BB%9Bi-i.62186655.14423884998?sp_atk=31e906f9-f65b-4bc5-b176-2b1c01b49857&xptdk=31e906f9-f65b-4bc5-b176-2b1c01b49857,4.923,89000,65949000.0
váy áo cáo cấp link chốt livestream,https://shopee.vn/v%C3%A1y-%C3%A1o-c%C3%A1o-c%E1%BA%A5p-link-ch%C3%B4%CC%81t-livestream-i.69657466.8325404723?sp_atk=592a3553-adf3-4d89-9ee6-78313de7c473&xptdk=592a3553-adf3-4d89-9ee6-78313de7c473,4.98,128888 - 198888,605773600.0 - 934773600.0
"Khăn Trùm Đầu Ninja Chống Nắng, Kiêm Khẩu Trang Đa Năng Cao Cấp",https://shopee.vn/Kh%C4%83n-Tr%C3%B9m-%C4%90%E1%BA%A7u-Ninja-Ch%E1%BB%91ng-N%E1%BA%AFng-Ki%C3%AAm-Kh%E1%BA%A9u-Trang-%C4%90a-N%C4%83ng-Cao-C%E1%BA%A5p-i.151237226.20863737202?sp_atk=5c7792d6-061e-40d9-8167-fd67cbed253e&xptdk=5c7792d6-061e-40d9-8167-fd67cbed253e,4.855,15000 - 23000,16500000.0 - 25300000.0
Khóa Cài Khăn Lụa Quàng Cổ Khoen Cài Nút Thắt Làm Nơ Tạo Kiểu Phụ Kiện Cài Khăn Cao Cấp KU1,https://shopee.vn/Kh%C3%B3a-C%C3%A0i-Kh%C4%83n-L%E1%BB%A5a-Qu%C3%A0ng-C%E1%BB%95-Khoen-C%C3%A0i-N%C3%BAt-Th%E1%BA%AFt-L%C3%A0m-N%C6%A1-T%E1%BA%A1o-Ki%E1%BB%83u-Ph%E1%BB%A5-Ki%E1%BB%87n-C%C3%A0i-Kh%C4%83n-Cao-C%E1%BA%A5p-KU1-i.68606589.17091671528?sp_atk=7ef68b00-dda2-4648-84b5-ff15ba903cfb&xptdk=7ef68b00-dda2-4648-84b5-ff15ba903cfb,4.859,25000 - 49000,8250000.0 - 16170000.0
Khăn Choàng Chống Gió Màu Sắc Đơn Giản Thời Trang Thu Đông Cho Nữ,https://shopee.vn/Kh%C4%83n-Cho%C3%A0ng-Ch%E1%BB%91ng-Gi%C3%B3-M%C3%A0u-S%E1%BA%AFc-%C4%90%C6%A1n-Gi%E1%BA%A3n-Th%E1%BB%9Di-Trang-Thu-%C4%90%C3%B4ng-Cho-N%E1%BB%AF-i.446235045.22300693063?sp_atk=8190d559-2526-47e5-a22d-1af1ac7b7d99&xptdk=8190d559-2526-47e5-a22d-1af1ac7b7d99,4.888,118500,189600000.0
Áo Choàng Ren Xuyên Thấu Cho Cô Dâu,https://shopee.vn/%C3%81o-Cho%C3%A0ng-Ren-Xuy%C3%AAn-Th%E1%BA%A5u-Cho-C%C3%B4-D%C3%A2u-i.74558116.18324874432?sp_atk=740909bb-3575-4409-8565-72b681ec7bf2&xptdk=740909bb-3575-4409-8565-72b681ec7bf2,4.786,29200 - 35500,43800000.0 - 53250000.0
Khăn Đa Năng Cao Cấp Thun Lưới ( JARVAN 3 )Co Giãn Dạng Ống Có Xỏ Tai,https://shopee.vn/Kh%C4%83n-%C4%90a-N%C4%83ng-Cao-C%E1%BA%A5p-Thun-L%C6%B0%E1%BB%9Bi-(-JARVAN-3-)Co-Gi%C3%A3n-D%E1%BA%A1ng-%E1%BB%90ng-C%C3%B3-X%E1%BB%8F-Tai-i.237275747.18031859573?sp_atk=3ed7be6f-13cd-497e-8c36-ddb61c9d613b&xptdk=3ed7be6f-13cd-497e-8c36-ddb61c9d613b,4.837,44000,35156000.0
"[96cmx6.5cm, Link 1] Khăn Lụa Nơ Quấn Quai Túi Xách Giỏ Xách Họa Tiết Thời Trang, Turban Cột Tóc Buộc Tóc - Doni House",https://shopee.vn/-96cmx6.5cm-Link-1-Kh%C4%83n-L%E1%BB%A5a-N%C6%A1-Qu%E1%BA%A5n-Quai-T%C3%BAi-X%C3%A1ch-Gi%E1%BB%8F-X%C3%A1ch-H%E1%BB%8Da-Ti%E1%BA%BFt-Th%E1%BB%9Di-Trang-Turban-C%E1%BB%99t-T%C3%B3c-Bu%E1%BB%99c-T%C3%B3c-Doni-House-i.336329677.19357281087?sp_atk=aa767440-4ed6-4a0e-add8-055daef6e206&xptdk=aa767440-4ed6-4a0e-add8-055daef6e206,4.963,17900 - 20900,11294900.0 - 13187900.0
"(sẵn hàng)Khăn quàng cổ Cashmere họa tiết caro, khăn len kẻ sọc chất dày dặn thời trang dành cho nam nữ",https://shopee.vn/(s%E1%BA%B5n-h%C3%A0ng)Kh%C4%83n-qu%C3%A0ng-c%E1%BB%95-Cashmere-h%E1%BB%8Da-ti%E1%BA%BFt-caro-kh%C4%83n-len-k%E1%BA%BB-s%E1%BB%8Dc-ch%E1%BA%A5t-d%C3%A0y-d%E1%BA%B7n-th%E1%BB%9Di-trang-d%C3%A0nh-cho-nam-n%E1%BB%AF-i.258041457.16089989675?sp_atk=8183519c-da8b-4d9a-aa5c-013b273afad9&xptdk=8183519c-da8b-4d9a-aa5c-013b273afad9,4.882,50500 - 58500,75750000.0 - 87750000.0
Ghim Cài Khăn Choàng Đính Đá Kim Cương Ba Vòng Nhẫn Đơn Giản Sáng Tạo Cho Nữ,https://shopee.vn/Ghim-C%C3%A0i-Kh%C4%83n-Cho%C3%A0ng-%C4%90%C3%ADnh-%C4%90%C3%A1-Kim-C%C6%B0%C6%A1ng-Ba-V%C3%B2ng-Nh%E1%BA%ABn-%C4%90%C6%A1n-Gi%E1%BA%A3n-S%C3%A1ng-T%E1%BA%A1o-Cho-N%E1%BB%AF-i.642826899.13366312349?sp_atk=a88fad03-7606-492f-ae02-07de94fff17e&xptdk=a88fad03-7606-492f-ae02-07de94fff17e,4.829,11000 - 18500,5500000.0 - 9250000.0
"Khăn Đa Năng Chống Nắng Cao Cấp Hở Tai Mẫu Mới, Co Dãn 4 Chiều, Đeo Thoải Mái, Thoáng Mát",https://shopee.vn/Kh%C4%83n-%C4%90a-N%C4%83ng-Ch%E1%BB%91ng-N%E1%BA%AFng-Cao-C%E1%BA%A5p-H%E1%BB%9F-Tai-M%E1%BA%ABu-M%E1%BB%9Bi-Co-D%C3%A3n-4-Chi%E1%BB%81u-%C4%90eo-Tho%E1%BA%A3i-M%C3%A1i-Tho%C3%A1ng-M%C3%A1t-i.45850748.7759727221?sp_atk=623eaa8b-5300-4548-b6b6-91ef05824049&xptdk=623eaa8b-5300-4548-b6b6-91ef05824049,4.921,59000,236000000.0
Áo Choàng Ngủ Trưa Văn Phòng Chất Liệu Dày Dặn Ấm Áp Họa Tiết Hoạt Hình Xinh Xắn,https://shopee.vn/%C3%81o-Cho%C3%A0ng-Ng%E1%BB%A7-Tr%C6%B0a-V%C4%83n-Ph%C3%B2ng-Ch%E1%BA%A5t-Li%E1%BB%87u-D%C3%A0y-D%E1%BA%B7n-%E1%BA%A4m-%C3%81p-H%E1%BB%8Da-Ti%E1%BA%BFt-Ho%E1%BA%A1t-H%C3%ACnh-Xinh-X%E1%BA%AFn-i.844243979.20665037524?sp_atk=fad88010-aec4-4bcc-9019-fc42bfc50b4d&xptdk=fad88010-aec4-4bcc-9019-fc42bfc50b4d,4.886,125099 - 230416,53041976.0 - 97696384.0
Khăn Choàng Cổ Cashmere Phối Tua Rua Chất Lượng Cao Thời Trang Mùa Hè Cho Nữ,https://shopee.vn/Kh%C4%83n-Cho%C3%A0ng-C%E1%BB%95-Cashmere-Ph%E1%BB%91i-Tua-Rua-Ch%E1%BA%A5t-L%C6%B0%E1%BB%A3ng-Cao-Th%E1%BB%9Di-Trang-M%C3%B9a-H%C3%A8-Cho-N%E1%BB%AF-i.186240767.20250519016?sp_atk=8567d595-55e2-47fa-ba3a-a050078a49d5&xptdk=8567d595-55e2-47fa-ba3a-a050078a49d5,4.779,193953,92709534.0
Khăn Choàng Cổ Nữ Cashmere chất vải Len mềm mịn 250g cao cấp,https://shopee.vn/Kh%C4%83n-Cho%C3%A0ng-C%E1%BB%95-N%E1%BB%AF-Cashmere-ch%E1%BA%A5t-v%E1%BA%A3i-Len-m%E1%BB%81m-m%E1%BB%8Bn-250g-cao-c%E1%BA%A5p-i.303437307.3656532835?sp_atk=22badc46-90b9-4594-8189-e698331e8660&xptdk=22badc46-90b9-4594-8189-e698331e8660,4.826,50000 - 69900,680000000.0 - 950640000.0
"Khăn Đa Năng Đen Trơn Cao Cấp, Khăn Ống Đa Năng Đen Chống Nắng",https://shopee.vn/Kh%C4%83n-%C4%90a-N%C4%83ng-%C4%90en-Tr%C6%A1n-Cao-C%E1%BA%A5p-Kh%C4%83n-%E1%BB%90ng-%C4%90a-N%C4%83ng-%C4%90en-Ch%E1%BB%91ng-N%E1%BA%AFng-i.151237226.9566697732?sp_atk=b90f69e3-e898-40f9-95ac-b6ed150ecb90&xptdk=b90f69e3-e898-40f9-95ac-b6ed150ecb90,4.746,19000,53200000.0
Khăn Choàng Cổ Phong Cách Hàn Quốc Cho Nữ,https://shopee.vn/Kh%C4%83n-Cho%C3%A0ng-C%E1%BB%95-Phong-C%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-Cho-N%E1%BB%AF-i.178706384.9808392904?sp_atk=5a5390b3-5927-4f73-85e5-e13518265083&xptdk=5a5390b3-5927-4f73-85e5-e13518265083,4.86,15000,21000000.0
( HÀNG CAO CẤP ) Khăn lụa đũi cao cấp bản dài 75x180cm hàng có sẵn,https://shopee.vn/(-H%C3%80NG-CAO-C%E1%BA%A4P-)-Kh%C4%83n-l%E1%BB%A5a-%C4%91%C5%A9i-cao-c%E1%BA%A5p-b%E1%BA%A3n-d%C3%A0i-75x180cm-h%C3%A0ng-c%C3%B3-s%E1%BA%B5n-i.17117161.20954346521?sp_atk=1ccbca55-c191-4b28-a412-aa877c511798&xptdk=1ccbca55-c191-4b28-a412-aa877c511798,4.873,165000,231000000.0
Khăn choàng lụa satin cao cấp chống nắng in họa tiết có khóa cài cao cấp cho nữ,https://shopee.vn/Kh%C4%83n-cho%C3%A0ng-l%E1%BB%A5a-satin-cao-c%E1%BA%A5p-ch%E1%BB%91ng-n%E1%BA%AFng-in-h%E1%BB%8Da-ti%E1%BA%BFt-c%C3%B3-kh%C3%B3a-c%C3%A0i-cao-c%E1%BA%A5p-cho-n%E1%BB%AF-i.586928066.17248919037?sp_atk=84731528-173a-4eb2-b515-2107c9533fc3&xptdk=84731528-173a-4eb2-b515-2107c9533fc3,4.61,159015,48022530.0
Khăn trùm đầu SWAT chống nắng đi phượt đội mũ fullface - Vải cao cấp thấm hút mồ hôi tốt,https://shopee.vn/Kh%C4%83n-tr%C3%B9m-%C4%91%E1%BA%A7u-SWAT-ch%E1%BB%91ng-n%E1%BA%AFng-%C4%91i-ph%C6%B0%E1%BB%A3t-%C4%91%E1%BB%99i-m%C5%A9-fullface-V%E1%BA%A3i-cao-c%E1%BA%A5p-th%E1%BA%A5m-h%C3%BAt-m%E1%BB%93-h%C3%B4i-t%E1%BB%91t-i.45850748.6116797294?sp_atk=4d4285a1-3fb5-4e9e-85d2-779f5a72d7a3&xptdk=4d4285a1-3fb5-4e9e-85d2-779f5a72d7a3,4.88,49000,107800000.0
KHĂN RẰN NAM BỘ,https://shopee.vn/KH%C4%82N-R%E1%BA%B0N-NAM-B%E1%BB%98-i.754216742.20244766492?sp_atk=2540cc09-4c7b-4982-8bd9-c7564f7be5c1&xptdk=2540cc09-4c7b-4982-8bd9-c7564f7be5c1,4.861,20000 - 40000,62000000.0 - 124000000.0
Khăn quàng cổ unisex Hàn Quốc kiểu dáng thời trang,https://shopee.vn/Kh%C4%83n-qu%C3%A0ng-c%E1%BB%95-unisex-H%C3%A0n-Qu%E1%BB%91c-ki%E1%BB%83u-d%C3%A1ng-th%E1%BB%9Di-trang-i.4883052.7713353885?sp_atk=6cc91888-1e8e-41ff-8def-5366c5c8c59c&xptdk=6cc91888-1e8e-41ff-8def-5366c5c8c59c,4.851,99000 - 129000,158400000.0 - 206400000.0
Sét nguyên liệu đan khăn len kèm video hướng dẫn,https://shopee.vn/S%C3%A9t-nguy%C3%AAn-li%E1%BB%87u-%C4%91an-kh%C4%83n-len-k%C3%A8m-video-h%C6%B0%E1%BB%9Bng-d%E1%BA%ABn-i.49242613.19146751945?sp_atk=f9b6d478-4a84-4e23-b67d-47451e659de7&xptdk=f9b6d478-4a84-4e23-b67d-47451e659de7,4.807,25000 - 105800,12400000.0 - 52476800.0
Khăn Đa Năng Đi Phượt 👍CHỌN MẪU👍 Khăn Ống Full Nhiều Mẫu Hot,https://shopee.vn/Kh%C4%83n-%C4%90a-N%C4%83ng-%C4%90i-Ph%C6%B0%E1%BB%A3t-%F0%9F%91%8DCH%E1%BB%8CN-M%E1%BA%AAU%F0%9F%91%8D-Kh%C4%83n-%E1%BB%90ng-Full-Nhi%E1%BB%81u-M%E1%BA%ABu-Hot-i.60285628.1081514953?sp_atk=bd7e8cfa-3335-4ca7-8892-dd31bb7b7bc7&xptdk=bd7e8cfa-3335-4ca7-8892-dd31bb7b7bc7,4.83,6000 - 12000,18000000.0 - 36000000.0
Khăn dạ Monday bản to siêu ấm (T-Ju thiết kế),https://shopee.vn/Kh%C4%83n-d%E1%BA%A1-Monday-b%E1%BA%A3n-to-si%C3%AAu-%E1%BA%A5m-(T-Ju-thi%E1%BA%BFt-k%E1%BA%BF)-i.307118103.12035536474?sp_atk=ba183896-4d23-4a00-bfd4-9892b57bd29c&xptdk=ba183896-4d23-4a00-bfd4-9892b57bd29c,4.892,175000 - 250000,152425000.0 - 217750000.0
[Hàng có sẵn] K5 - Khăn len quàng cổ trơn nam nữ nhiều màu chất mềm mịn,https://shopee.vn/-H%C3%A0ng-c%C3%B3-s%E1%BA%B5n-K5-Kh%C4%83n-len-qu%C3%A0ng-c%E1%BB%95-tr%C6%A1n-nam-n%E1%BB%AF-nhi%E1%BB%81u-m%C3%A0u-ch%E1%BA%A5t-m%E1%BB%81m-m%E1%BB%8Bn-i.8238883.3862443005?sp_atk=849ed0a1-066b-430b-b637-fa5035ab09ce&xptdk=849ed0a1-066b-430b-b637-fa5035ab09ce,4.955,145000 - 155000,2102500000.0 - 2247500000.0
Khăn Choàng Lụa 180 * 90cm Họa Tiết Thổ Cẩm Vàng In Chữ Phong Cách Châu Âu Cho Nữ,https://shopee.vn/Kh%C4%83n-Cho%C3%A0ng-L%E1%BB%A5a-180-*-90cm-H%E1%BB%8Da-Ti%E1%BA%BFt-Th%E1%BB%95-C%E1%BA%A9m-V%C3%A0ng-In-Ch%E1%BB%AF-Phong-C%C3%A1ch-Ch%C3%A2u-%C3%82u-Cho-N%E1%BB%AF-i.186240767.18147537060?sp_atk=ab3a4c80-93ce-4de7-824e-df91b26f4adb&xptdk=ab3a4c80-93ce-4de7-824e-df91b26f4adb,4.825,43125 - 80058,77625000.0 - 144104400.0
